id,inum_id,cbu,sku,qty,mrp
1,9533043309,LSPB1R5,LSPC0,3,0
2,9533043309,BPBY100,BPBY1,1,0
3,9533043309,BWIA100,BWIA1,1,0
4,9533043309,BWIB100,BWIB1,1,0
5,9533043309,CCBC100,CCBC1,2,0
6,9533043309,DWXC1R0,DWXC2,1,0
7,9533043309,DWXF1R0,DWXF2,1,0
8,9533043309,EBPA1R0,EBPA4,6,0
9,9533043309,ECOE100,ECOE1,2,0
10,9533043309,ECOF100,ECOF1,2,0
11,9533043309,ECOG100,ECOG1,2,0
12,9533043309,ECOH100,ECOH1,1,0
13,9533043309,EEDA1R4,EEDA9,48,0
14,9533043309,EEDC100,EEDC1,1,0
15,9533043309,EEPJ100,EEPJ1,24,0
16,9533043309,EFOE100,EFOE1,2,0
17,9533043309,EFOF100,EFOF1,2,0
18,9533043309,ELFF1R2,ELEB5,24,0
19,9533043309,ELFH1R0,LPMA8,1,0
20,9533043309,ELFI1R0,LPMA9,1,0
21,9533043309,ELLA1R1,ELLA4,24,0
22,9533043309,ELLB100,ELLB1,1,0
23,9533043309,ELVW100,ELVW1,4,0
24,9533043309,ELWN100,ELWN1,4,0
25,9533043309,ELWO100,ELWO1,1,0
26,9533043309,ELWQ100,ELWQ1,6,0
27,9533043309,ELWR100,ELWR1,3,0
28,9533043309,ELWU100,ELWU1,5,0
29,9533043309,EMBW100,EMBW0,1,0
30,9533043309,EMCX100,EMCX2,2,0
31,9533043309,EMDP100,EMDP2,2,0
32,9533043309,EMDP100,EMDP2,1,0
33,9533043309,EMDQ100,EMDQ0,3,0
34,9533043309,EMDR100,EMDR2,4,0
35,9533043309,EMDT100,EMDT0,1,0
36,9533043309,EMDW100,EMDW2,1,0
37,9533043309,EMEC100,EMEC2,2,0
38,9533043309,EMEC100,EMEC2,1,0
39,9533043309,EMED100,EMED2,3,0
40,9533043309,EMEF100,EMEF2,2,0
41,9533043309,EMEG100,EMEG2,3,0
42,9533043309,EMEI100,EMEI2,1,0
43,9533043309,EMEK100,EMEK2,1,0
44,9533043309,EMNX100,EMNX1,1,0
45,9533043309,EMNY100,EMNY1,3,0
46,9533043309,EMNZ100,EMNZ1,3,0
47,9533043309,EMOZ100,EMOZ1,3,0
48,9533043309,EMPR100,EMPR1,6,0
49,9533043309,EMPS100,EMPS1,4,0
50,9533043309,EMPT100,EMPT1,2,0
51,9533043309,EMPU100,EMPU1,1,0
52,9533043309,EMPV100,EMPV1,8,0
53,9533043309,EMPW100,EMPW1,2,0
54,9533043309,EMPY100,EMPY1,1,0
55,9533043309,EMPZ100,EMPZ1,1,0
56,9533043309,EMQN100,EMQN1,5,0
57,9533043309,EMQO100,EMQO1,2,0
58,9533043309,EMQP100,EMQP1,2,0
59,9533043309,EMQU100,EMQU1,1,0
60,9533043309,EMQV100,EMQV1,1,0
61,9533043309,EMQY100,EMQY1,1,0
62,9533043309,EMRQ100,EMRQ1,4,0
63,9533043309,EMRR100,EMRR1,5,0
64,9533043309,EMRS100,EMRS1,5,0
65,9533043309,EMRU100,EMRU1,2,0
66,9533043309,EMRV100,EMRV1,1,0
67,9533043309,EMRY100,EMRY1,1,0
68,9533043309,EMSO100,EMSO1,1,0
69,9533043309,EMSQ100,EMSQ1,1,0
70,9533043309,EMSS100,EMSS1,2,0
71,9533043309,EMSZ100,EMSZ1,1,0
72,9533043309,EMTX100,EMTX1,1,0
73,9533043309,EMUL100,EMUL1,2,0
74,9533043309,EMUP100,EMUP1,1,0
75,9533043309,EMUQ100,EMUQ1,3,0
76,9533043309,EMUR100,EMUR1,3,0
77,9533043309,EMUS100,EMUS1,3,0
78,9533043309,EMUT100,EMUT1,2,0
79,9533043309,EMUU100,EMUU1,3,0
80,9533043309,EMUW100,EMUW1,1,0
81,9533043309,EMVN100,EMVN1,1,0
82,9533043309,EMVO100,EMVO1,1,0
83,9533043309,ENEM100,ENEM1,1,0
84,9533043309,ENEN100,ENEN1,1,0
85,9533043309,ENEO100,ENEO1,1,0
86,9533043309,ENEP100,ENEP1,1,0
87,9533043309,ENEQ100,ENEQ1,1,0
88,9533043309,ENES100,ENES1,1,0
89,9533043309,ENET100,ENET1,1,0
90,9533043309,ENEU100,ENEU1,1,0
91,9533043309,ENEV100,ENEV1,1,0
92,9533043309,ENEW100,ENEW1,1,0
93,9533043309,EVMA1R2,EVMA3,1,0
94,9533043309,FBPA100,FBPA1,1,0
95,9533043309,FDNA1R0,FDNA0,1,0
96,9533043309,FDNB1R0,FDNB0,1,0
97,9533043309,FDNC1R0,FDNC0,3,0
98,9533043309,FPCH100,FPCA9,1,0
99,9533043309,FPRA1R0,FPLC0,14,0
100,9533043309,FPRA2R0,FPLC3,11,0
101,9533043309,FSLX100,FSLX1,1,0
102,9533043309,FSLY100,FSLY1,1,0
103,9533043309,FSLZ100,FSLZ1,1,0
104,9533043309,FSOA100,FSOA1,1,0
105,9533043309,IFKI1R0,IFFO3,1,0
106,9533043309,IFKT1R0,IFFO5,1,0
107,9533043309,JJKA100,JJKA1,2,0
108,9533043309,KAJE1R0,KAJC0,8,0
109,9533043309,KAJW1R3,KAJW4,2,0
110,9533043309,KAKA1R0,KAJD0,11,0
111,9533043309,KAKB100,KAKB1,1,0
112,9533043309,KBJA1R0,KAJZ4,1,0
113,9533043309,LCLE1R0,LCLF4,1,0
114,9533043309,LCLF1R0,LCLF9,1,0
115,9533043309,LCLG1R0,LCLF5,1,0
116,9533043309,LCLH1R0,LCLF6,1,0
117,9533043309,LCLI1R0,LCLG2,1,0
118,9533043309,LCLJ1R0,LCLJ2,1,0
119,9533043309,LCLL1R0,LCLG4,2,0
120,9533043309,LCLM1R0,LCLM2,1,0
121,9533043309,LCLN1R0,LCLN2,1,0
122,9533043309,LCLO1R0,LCLO2,1,0
123,9533043309,LCLP1R0,LCLE8,1,0
124,9533043309,LCLQ1R0,LCLF7,1,0
125,9533043309,LCLR1R0,LCLE2,1,0
126,9533043309,LCLS1R0,LCLE7,1,0
127,9533043309,LCLT1R0,LCLT2,1,0
128,9533043309,LCLU1R0,LCLF8,1,0
129,9533043309,LCLV1R0,LCLE5,1,0
130,9533043309,LCLW1R0,LCLG3,1,0
131,9533043309,LCLX1R0,LCLX0,1,0
132,9533043309,LCLZ1R0,LCLZ0,1,0
133,9533043309,LCMO1R0,LCLF0,1,0
134,9533043309,LCMQ1R0,LCLE3,1,0
135,9533043309,LCMR1R0,LCMR2,1,0
136,9533043309,LCMS1R0,LCMS2,1,0
137,9533043309,LCMU1R0,LCLF3,1,0
138,9533043309,LCMW1R0,LCLE0,1,0
139,9533043309,LCMZ1R0,LCMZ0,1,0
140,9533043309,LCNA1R0,LCNA2,1,0
141,9533043309,LCNB1R0,LCLE4,1,0
142,9533043309,LCNC1R0,LCNC2,1,0
143,9533043309,LCNN1R0,LCNN0,1,0
144,9533043309,LCNP1R0,LCNP0,1,0
145,9533043309,LCNQ1R0,LCNQ0,1,0
146,9533043309,LCRA1R0,LCRH7,1,0
147,9533043309,LCRC1R0,LCRH6,1,0
148,9533043309,LCRO1R1,LCRH5,1,0
149,9533043309,LCSR1R0,LCTY3,1,0
150,9533043309,LCTR1R0,LCRH8,1,0
151,9533043309,LCTS1R0,LCRH9,1,0
152,9533043309,LCUE100,LCUE1,1,0
153,9533043309,LCZY100,LCZY1,1,0
154,9533043309,LDAB100,LDAB1,1,0
155,9533043309,LEBA300,LEBA3,1,0
156,9533043309,LEBZ100,LEBZ1,1,0
157,9533043309,LEQG1R2,LELI0,1,0
158,9533043309,LEQH1R3,LEQH3,1,0
159,9533043309,LEQJ1R3,LEQJ3,1,0
160,9533043309,LEQK1R3,LEQK3,1,0
161,9533043309,LEQN1R3,LEQN3,1,0
162,9533043309,LEQP1R3,LEQP3,1,0
163,9533043309,LEQS1R3,LEQS3,1,0
164,9533043309,LEQV1R2,LELG0,1,0
165,9533043309,LERG1R3,LERG2,1,0
166,9533043309,LERI1R3,LERI2,1,0
167,9533043309,LERJ1R3,LERJ2,1,0
168,9533043309,LERK1R3,LERK2,1,0
169,9533043309,LERL1R3,LERL2,1,0
170,9533043309,LERM1R3,LERM3,1,0
171,9533043309,LERN1R2,LELM0,1,0
172,9533043309,LERO1R2,LELL0,1,0
173,9533043309,LFME1R0,LFME0,1,0
174,9533043309,LFMF1R0,LFMF0,1,0
175,9533043309,LFMG1R0,LFMG0,1,0
176,9533043309,LFMO1R0,LFMO2,1,0
177,9533043309,LFMP1R0,LFMP4,1,0
178,9533043309,LFMQ1R0,LFMQ4,1,0
179,9533043309,LFMR1R0,LFMR4,1,0
180,9533043309,LFMS1R0,LFMS4,1,0
181,9533043309,LFOJ1R1,LFOL4,1,0
182,9533043309,LFOK1R1,LFOL3,1,0
183,9533043309,LGZG100,LGZG1,1,0
184,9533043309,LIOA1R2,LIPG3,3,0
185,9533043309,LIOB1R2,LIPG4,2,0
186,9533043309,LIOG1R1,LIPE4,1,0
187,9533043309,LIOH1R2,LIPH6,1,0
188,9533043309,LIOI1R1,LIPF5,3,0
189,9533043309,LIOK1R2,LIOF5,1,0
190,9533043309,LION1R1,LIOF8,1,0
191,9533043309,LIOT1R2,LIOI8,3,0
192,9533043309,LIOV1R0,LIOV5,1,0
193,9533043309,LIOW1R0,LIOW5,1,0
194,9533043309,LIOX1R0,LIOX5,3,0
195,9533043309,LIOY1R1,LIOY5,1,0
196,9533043309,LIOZ1R0,LIOZ5,4,0
197,9533043309,LIPH1R0,LIPH7,2,0
198,9533043309,LIPS1R0,LIPS3,1,0
199,9533043309,LJSD1R3,LJSD3,1,0
200,9533043309,LLOF1R0,LLOF0,1,0
201,9533043309,LLOL1R0,LLOL0,1,0
202,9533043309,LLUP1R0,LLUP2,1,0
203,9533043309,LLUQ1R0,LLUQ2,1,0
204,9533043309,LLUR1R0,LLUR2,1,0
205,9533043309,LLUT1R0,LLUT2,1,0
206,9533043309,LLUV1R1,LLVR4,1,0
207,9533043309,LLUX1R1,LLVR3,1,0
208,9533043309,LLUZ1R0,LLUZ2,1,0
209,9533043309,LLVA1R0,LLVA2,1,0
210,9533043309,LLVB1R0,LLVB2,1,0
211,9533043309,LLWM100,LLWM1,1,0
212,9533043309,LMMV1R0,LMMO5,1,0
213,9533043309,LNWA100,LNWA1,2,0
214,9533043309,LPRI1R5,LPRI6,1,0
215,9533043309,LPRY1R0,LPRY0,1,0
216,9533043309,LPSR100,LPSR1,1,0
217,9533043309,LPZW100,LPZW2,1,0
218,9533043309,LPZX100,LPZX2,1,0
219,9533043309,LPZY100,LPZY1,1,0
220,9533043309,LPZZ100,LPZZ2,1,0
221,9533043309,LSEL1R6,LSEL0,9,0
222,9533043309,LSEN1R5,LSEN4,5,0
223,9533043309,LSEP1R5,LSEP0,1,0
224,9533043309,LSEQ1R3,LSEQ3,1,0
225,9533043309,LSET1R0,LSET0,1,0
226,9533043309,LSEW1R3,LSEW3,1,0
227,9533043309,LWGO100,LWGO1,1,0
228,9533043309,LWHA100,LWHA1,1,0
229,9533043309,LYIZ100,LYIZ1,1,0
230,9533043309,OEZA100,OEZA1,6,0
231,9533043309,PXYA100,PXYA1,1,0
232,9533043309,PXYB100,PXYB1,1,0
233,9533043309,PXYC100,PXYC1,1,0
234,9533043309,PXYD100,PXYD1,1,0
235,9533043309,PXYE100,PXYE1,1,0
236,9533043309,PXYF100,PXYF1,1,0
237,9533043309,PXYG100,PXYG1,1,0
238,9533043309,PXYI100,PXYI1,1,0
239,9533043309,PXYJ100,PXYJ1,1,0
240,9533043309,QDEB1R0,QDEB4,24,0
241,9533043309,QQNA100,QQNA1,1,0
242,9533043309,QQNB100,QQNB1,1,0
243,9533043309,QQNC100,QQNC1,1,0
244,9533043309,RCCO1R0,RCCE0,15,0
245,9533043309,RCCP1R0,RCCD8,15,0
246,9533043309,RCCQ1R0,RCCD9,14,0
247,9533043309,RCCR1R0,RCCD7,15,0
248,9533043309,RCCS1R0,RCCD0,1,0
249,9533043309,RCCU1R0,RCCD6,4,0
250,9533043309,RXEA100,RXEA1,1,0
251,9533043309,RXLF100,RXLF1,1,0
252,9533043309,RXLH100,RXLH1,1,0
253,9533043309,RXLI100,RXLI1,1,0
254,9533043309,RXLJ100,RXLJ1,1,0
255,9533043309,RXLK100,RXLK1,1,0
256,9533043309,RXLM100,RXLM1,1,0
257,9533043309,SELH1R0,SELH2,1,0
258,9533043309,SLCA1R0,SLCA0,2,0
259,9533043309,SLCB1R0,SLCB0,2,0
260,9533043309,SLCD1R0,SLCD0,2,0
261,9533043309,SVCE100,SVCE1,1,0
262,9533043309,TWNX2R0,TWNX5,1,0
263,9533043309,TWOY1R0,TWOY0,1,0
264,9533043309,TWPT1R1,TWUW4,1,0
265,9533043309,TWRW1R0,TWRW0,1,0
266,9533043309,TWSO1R0,TWSO0,1,0
267,9533043309,TWTZ1R0,TWTZ2,1,0
268,9533043309,TWUW1R1,TWUW2,1,0
269,9533043309,TWUX1R0,TWUX2,1,0
270,9533043309,TWVP1R0,TWVP0,1,0
271,9533043309,TWVQ1R0,TWVQ0,1,0
272,9533043309,TWVW1R0,TWVW2,1,0
273,9533043309,TWVX1R0,TWVX2,1,0
274,9533043309,TWWR1R0,TWWR2,1,0
275,9533043309,TWXJ1R0,TWXJ2,1,0
276,9533043309,UCLY100,UCLY1,1,0
277,9533043309,UCQT1R0,UCQT0,1,0
278,9533043309,UCQU1R0,UCQU0,1,0
279,9533043309,UCQW1R0,UCQW0,1,0
280,9533043309,UCRH1R0,UCRH0,1,0
281,9533043309,UCRL1R0,UCRL0,1,0
282,9533043309,UCRO1R0,UCRO0,1,0
283,9533043309,UCRP1R0,UCRP0,1,0
284,9533043309,UCRX1R0,UCRX0,1,0
285,9533043309,UCSJ1R0,UCSJ0,1,0
286,9533043309,UCSZ100,UCSZ1,1,0
287,9533043309,UCTO100,UCTO1,1,0
288,9533043309,UGMA100,UGMA1,1,0
289,9533043309,ULMM1R2,ULMM2,4,0
290,9533043309,ULMQ1R2,ULMQ2,1,0
291,9533043309,ULMU1R2,ULMU2,1,0
292,9533043309,UMRD100,UMRD1,1,0
293,9533043309,UMRH100,UMRH1,1,0
294,9533043309,UMUD2R2,UMUZ5,2,0
295,9533043309,UMUD3R3,UMUY4,4,0
296,9533043309,UMUD4R2,UMUZ7,2,0
297,9533043309,UMUG1R2,UMUZ9,1,0
298,9533043309,UMUI1R2,UMUZ8,1,0
299,9533043309,UMUL1R1,UMUY2,1,0
300,9533043309,UMUL1R3,UMUY3,1,0
301,9533043309,UMUO1R0,UMUI3,1,0
302,9533043309,UMUV1R0,UMUI0,1,0
303,9533043309,UMWZ1R1,UMUZ2,5,0
304,9533043309,UUJC100,UUJC1,1,0
305,9533043309,UXCQ100,UXCQ2,1,0
306,9533043309,VCCH100,VCCH1,1,0
307,9533043309,VCCI100,VCCI1,1,0
308,9533043309,VCCJ100,VCCJ1,1,0
309,9533043309,VCCK100,VCCK1,1,0
310,9533043309,VSPA100,VSPA1,2,0
311,9533043309,VSTA100,VSTA1,1,0
312,9533043309,VSTB100,VSTB1,1,0
313,9533043309,VSTC100,VSTC1,1,0
314,9533043309,VSTD100,VSTD1,1,0
315,9533043309,VSTE100,VSTE1,1,0
316,9533043309,VSTF100,VSTF1,1,0
317,9533043309,VSTG100,VSTG1,1,0
318,9533043309,VSTH100,VSTH1,1,0
319,9533043309,VSTI100,VSTI1,1,0
320,9533043309,VSTJ100,VSTJ1,1,0
321,9533043309,VSTK100,VSTK1,1,0
322,9533043309,VSTL100,VSTL1,1,0
323,9533043309,WCTX100,WCTX1,1,0
324,9533043309,WYZB100,WYZB1,1,0
325,9533043309,XCCC100,XCCC1,2,0
326,9533043309,XGPA1R0,XGPA2,1,0
327,9533043309,XLGJ100,XLGJ1,1,0
328,9533043309,XLGK100,XLGK1,2,0
329,9533043309,XLGL100,XLGL1,1,0
330,9533043309,XLGM100,XLGM1,2,0
331,9533043309,XLGN100,XLGN1,1,0
332,9533043309,XLGO100,XLGO1,1,0
333,9533043309,XLGP100,XLGP1,1,0
334,9533043309,XPHB100,XPHB1,1,0
335,9533043309,XPHC100,XPHC1,1,0
336,9533043309,XUSK100,XUSK1,1,0
337,9533046999,LFWP1R1,LFWR2,2,0
338,9533046999,LFWQ1R1,LFWR3,2,0
339,9533046999,LKCB1R2,LKCB0,1,0
340,9533046999,LPRA1R6,LPRJ0,1,0
341,9533046999,LPRB1R0,LPRF0,4,0
342,9533046999,LSES1R2,LSEZ3,2,0
343,9533046999,LSEV1R3,LSEV3,4,0
344,9533046999,LSPB1R5,LSPC0,4,0
345,9533046999,BPBX100,BPBX1,1,0
346,9533046999,BPBY100,BPBY1,1,0
347,9533046999,BWIA100,BWIA1,1,0
348,9533046999,BWIB100,BWIB1,1,0
349,9533046999,DDBD100,DDBD1,1,0
350,9533046999,DWXA1R0,DWXA2,1,0
351,9533046999,DWXC1R0,DWXC2,1,0
352,9533046999,DWXD1R0,DWXD2,1,0
353,9533046999,DWXE1R0,DWXE2,1,0
354,9533046999,DWXF1R0,DWXF2,1,0
355,9533046999,EBPA1R0,EBPA4,6,0
356,9533046999,EEDA1R4,EEDA9,48,0
357,9533046999,EEPJ100,EEPJ1,12,0
358,9533046999,EFOF100,EFOF1,1,0
359,9533046999,ELFF1R2,ELEB5,5,0
360,9533046999,ELFJ1R0,LPMA6,1,0
361,9533046999,ELLA1R1,ELLA4,12,0
362,9533046999,ELVW100,ELVW1,4,0
363,9533046999,ELWQ100,ELWQ1,2,0
364,9533046999,ELWR100,ELWR1,2,0
365,9533046999,ELWU100,ELWU1,2,0
366,9533046999,EMDP100,EMDP2,2,0
367,9533046999,EMDR100,EMDR2,2,0
368,9533046999,EMEC100,EMEC2,2,0
369,9533046999,EMED100,EMED2,2,0
370,9533046999,EMEG100,EMEG2,2,0
371,9533046999,EMNX100,EMNX1,2,0
372,9533046999,EMNY100,EMNY1,2,0
373,9533046999,EMNZ100,EMNZ1,2,0
374,9533046999,EMOZ100,EMOZ1,2,0
375,9533046999,EMPR100,EMPR1,1,0
376,9533046999,EMPR100,EMPR1,1,0
377,9533046999,EMPS100,EMPS1,4,0
378,9533046999,EMPT100,EMPT1,4,0
379,9533046999,EMPU100,EMPU1,4,0
380,9533046999,EMPV100,EMPV1,10,0
381,9533046999,EMPW100,EMPW1,2,0
382,9533046999,EMPY100,EMPY1,2,0
383,9533046999,EMQN100,EMQN1,4,0
384,9533046999,EMQO100,EMQO1,2,0
385,9533046999,EMQP100,EMQP1,2,0
386,9533046999,EMQQ100,EMQQ1,2,0
387,9533046999,EMQU100,EMQU1,2,0
388,9533046999,EMQV100,EMQV1,2,0
389,9533046999,EMQW100,EMQW1,2,0
390,9533046999,EMQX100,EMQX1,2,0
391,9533046999,EMQY100,EMQY1,2,0
392,9533046999,EMRN100,EMRN1,2,0
393,9533046999,EMRO100,EMRO1,2,0
394,9533046999,EMRP100,EMRP1,2,0
395,9533046999,EMRQ100,EMRQ1,2,0
396,9533046999,EMRR100,EMRR1,2,0
397,9533046999,EMRS100,EMRS1,2,0
398,9533046999,EMRV100,EMRV1,2,0
399,9533046999,EMRY100,EMRY1,2,0
400,9533046999,EMRZ100,EMRZ1,2,0
401,9533046999,EMSP100,EMSP1,2,0
402,9533046999,EMSQ100,EMSQ1,2,0
403,9533046999,EMSR100,EMSR1,1,0
404,9533046999,EMSR100,EMSR1,1,0
405,9533046999,EMSS100,EMSS1,5,0
406,9533046999,EMSU100,EMSU1,3,0
407,9533046999,EMSV100,EMSV1,3,0
408,9533046999,EMSW100,EMSW1,3,0
409,9533046999,EMSX100,EMSX1,3,0
410,9533046999,EMSY100,EMSY1,3,0
411,9533046999,EMSZ100,EMSZ1,2,0
412,9533046999,EMTX100,EMTX1,2,0
413,9533046999,EMTY100,EMTY1,2,0
414,9533046999,EMTZ100,EMTZ1,2,0
415,9533046999,EMUL100,EMUL1,6,0
416,9533046999,ESDD1R1,ESDB0,1,0
417,9533046999,ESDD1R1,ESDB0,1,0
418,9533046999,ESSA100,ESSA1,4,0
419,9533046999,EVMA1R2,EVMA3,4,0
420,9533046999,EVMA1R2,EVMA3,1,0
421,9533046999,EVMA1R2,EVMA3,1,0
422,9533046999,FDNA1R0,FDNA0,2,0
423,9533046999,FDNB1R0,FDNB0,1,0
424,9533046999,FDNB1R0,FDNB0,3,0
425,9533046999,FDNC1R0,FDNC0,4,0
426,9533046999,FPRA1R0,FPLC0,6,0
427,9533046999,FSLH1R0,FSLH2,1,0
428,9533046999,FSLI1R0,FSLI2,1,0
429,9533046999,FSLJ1R0,FSLJ2,1,0
430,9533046999,FSLK1R0,FSLK3,1,0
431,9533046999,FSLL1R0,FSLL2,1,0
432,9533046999,FSLM1R0,FSLM2,1,0
433,9533046999,FSLP1R0,FSLP4,2,0
434,9533046999,FSLQ1R0,FSLQ4,2,0
435,9533046999,FSLR1R0,FSLR4,2,0
436,9533046999,FSLS1R0,FSLS4,2,0
437,9533046999,FSLX100,FSLX1,1,0
438,9533046999,FSLY100,FSLY1,1,0
439,9533046999,FSLZ100,FSLZ1,1,0
440,9533046999,FSMO100,FSMO1,2,0
441,9533046999,FSMO1R0,FSMO4,2,0
442,9533046999,FSMP1R0,FSMP4,2,0
443,9533046999,IFIH1R0,IFFO0,2,0
444,9533046999,IFIM1R0,IFFO2,2,0
445,9533046999,IFIO1R1,IFKO6,1,0
446,9533046999,IFIR1R0,IFIR2,1,0
447,9533046999,IFIU1R0,IFFO7,1,0
448,9533046999,IFKI1R1,IFFA2,2,0
449,9533046999,ILLK1R1,ILLK2,1,0
450,9533046999,ILLM1R1,ILLM2,1,0
451,9533046999,IRAA100,IRAA1,2,0
452,9533046999,IRAB100,IRAB1,2,0
453,9533046999,IRAC100,IRAC1,2,0
454,9533046999,KAJE1R0,KAJC0,1,0
455,9533046999,KAJE1R0,KAJC0,23,0
456,9533046999,KAJW1R3,KAJW4,6,0
457,9533046999,KAKA1R0,KAJD0,12,0
458,9533046999,LCLE1R0,LCLF4,1,0
459,9533046999,LCLI1R0,LCLG2,1,0
460,9533046999,LCLJ1R0,LCLJ2,1,0
461,9533046999,LCLK1R0,LCLK2,1,0
462,9533046999,LCLL1R0,LCLG4,1,0
463,9533046999,LCLM1R0,LCLM2,1,0
464,9533046999,LCLN1R0,LCLN2,1,0
465,9533046999,LCLO1R0,LCLO2,1,0
466,9533046999,LCLP1R0,LCLE8,1,0
467,9533046999,LCLQ1R0,LCLF7,1,0
468,9533046999,LCLR1R0,LCLE2,1,0
469,9533046999,LCLS1R0,LCLE7,1,0
470,9533046999,LCLT1R0,LCLT2,1,0
471,9533046999,LCLU1R0,LCLF8,1,0
472,9533046999,LCLV1R0,LCLE5,1,0
473,9533046999,LCLW1R0,LCLG3,1,0
474,9533046999,LCLY1R0,LCLY0,1,0
475,9533046999,LCML1R0,LCLE9,1,0
476,9533046999,LCMM1R0,LCLE6,1,0
477,9533046999,LCMO1R0,LCLF0,1,0
478,9533046999,LCMU1R0,LCLF3,1,0
479,9533046999,LCMW1R0,LCLE0,1,0
480,9533046999,LCMY1R0,LCMY0,1,0
481,9533046999,LCMZ1R0,LCMZ0,1,0
482,9533046999,LCNA1R0,LCNA2,1,0
483,9533046999,LCNB1R0,LCLE4,1,0
484,9533046999,LCRA1R0,LCRH7,2,0
485,9533046999,LCRC1R0,LCRH6,2,0
486,9533046999,LCRN1R1,LCRH4,2,0
487,9533046999,LCRO1R1,LCRH5,2,0
488,9533046999,LCRR1R1,LCRR2,2,0
489,9533046999,LCRX100,LCRX1,2,0
490,9533046999,LCSR1R0,LCTY3,2,0
491,9533046999,LCSR1R0,LCTY3,2,0
492,9533046999,LCST1R0,LCTZ9,1,0
493,9533046999,LCTB1R2,LCTB0,1,0
494,9533046999,LCTB1R2,LCTB0,3,0
495,9533046999,LCTR1R0,LCRH8,1,0
496,9533046999,LCTS1R0,LCRH9,1,0
